Batch,Order,Rep,Population,GH_ID,ILL_No,Cystine,Aspartate,Glutamate,Serine,Histidine,Glycine,Threonine,Methionine,Arginine,Alanine,Valine,Phenylalanine,Isoleucine,Leucine,Lysine,Hydroxyproline,Proline,TotalAA,Cystine_to_TotalAA,Aspartate_to_TotalAA,Glutamate_to_TotalAA,Serine_to_TotalAA,Histidine_to_TotalAA,Glycine_to_TotalAA,Threonine_to_TotalAA,Methionine_to_TotalAA,Arginine_to_TotalAA,Alanine_to_TotalAA,Valine_to_TotalAA,Phenylalanine_to_TotalAA,Isoleucine_to_TotalAA,Leucine_to_TotalAA,Lysine_to_TotalAA,Hydroxyproline_to_TotalAA,Proline_to_TotalAA
6,230,3,GM,G89R1,ILL4830,0.209754284,3.700859034,4.232136723,1.366033325,0.467345337,1.236566011,1.037426191,0.19710032,2.518374604,1.204668538,0.198468326,1.378729875,1.20137037,2.194862093,0.97396017,2.30892745,2.112819291,26.53940194,0.790350455,13.94477179,15.94661678,5.147189556,1.760949015,4.659358993,3.909003652,0.742670541,9.489191239,4.539169875,0.747825164,5.195029933,4.526742436,8.270201784,3.6698648,8.699998045,7.961065949
6,231,2,HT,H129R2,ILL10690,0.293248933,3.734810933,4.697350913,1.484146878,0.503588531,1.261636085,1.136367639,0.228670535,2.839976078,1.313275469,0.21950036,1.479033136,1.303336905,2.395861381,1.089963469,2.795398827,3.129375493,29.90554157,0.980583924,12.48869185,15.70729259,4.962782148,1.683930485,4.218736793,3.799856413,0.764642682,9.496487706,4.391411759,0.733978883,4.945682501,4.358178574,8.011429506,3.644687279,9.347427536,10.46419937
6,232,6,Control,STD6,Control,0.234141998,3.244406985,4.197035835,1.270914526,0.456635925,1.09918744,0.999323847,0.207727636,2.280436803,1.157417919,0.190210438,1.273508552,1.130326943,2.054047785,0.894952135,3.102178439,2.263565966,26.05601917,0.898610016,12.45166026,16.10774005,4.877623545,1.752516077,4.218554771,3.835289805,0.797234737,8.75205375,4.442036642,0.730005749,4.887579118,4.338064597,7.883198778,3.434723198,11.90580349,8.687305421
7,233,4,GM,G60R2,ILL5595,0.210668742,3.622375197,4.181968163,1.412821525,0.225443636,1.252033084,1.045865523,0.211889323,2.27909378,1.22922813,0.200125544,0.13619158,1.178793165,2.131072353,1.214397791,3.468908194,2.117378332,26.11825406,0.806595807,13.86913225,16.01166813,5.409326066,0.863165032,4.793708956,4.004347,0.811269094,8.726057165,4.70639472,0.766228644,0.521442129,4.513292359,8.15932163,4.64961321,13.28154702,8.106890786
7,234,4,GM,G80R2,ILL7437,0.254252538,4.790442407,5.633198623,1.855494427,0.474393987,1.561674559,1.304425033,0.251035066,3.303565609,1.524998695,0.257195626,0.428387679,1.521402792,2.769225123,1.65133042,4.048217673,3.174429941,34.8036702,0.730533695,13.76418745,16.18564534,5.331318267,1.363057357,4.487097338,3.747952516,0.721289061,9.492003545,4.381718038,0.738989953,1.230869263,4.371386073,7.956704299,4.744701954,11.63158267,9.120963171
7,235,4,GM,G91R2,ILL6126,0.232215982,4.226223451,5.135074365,1.678242962,0.460107253,1.454472425,1.203140454,0.216886453,3.148585622,1.393594509,0.232247571,1.081077724,1.356579599,2.496349539,1.553784628,4.559175618,2.919542895,33.34730105,0.696356151,12.67335982,15.39877053,5.03262006,1.379743603,4.361589632,3.607909534,0.650386826,9.441800454,4.179032381,0.696450878,3.241874724,4.068034163,7.485911784,4.659401448,13.67179794,8.754960081
7,236,2,HT,H86R2,ILL5533,0.224789013,4.432116392,4.943249361,1.614257035,0.440937469,1.386134608,1.174844854,0.227472324,2.867426828,1.357186938,0.226634546,0.406528012,1.328631299,2.483877168,1.696015875,3.332014861,2.62055257,30.76266915,0.73072012,14.4074507,16.06898718,5.247454397,1.43335244,4.50589837,3.8190602,0.739442741,9.321124944,4.411798376,0.736719382,1.321497852,4.318972754,8.074322666,5.513227303,10.83135811,8.518612468
7,237,1,HT,H117R1,ILL8006,0.26710395,4.466669988,5.076564048,1.677449634,0.519597506,1.43196673,1.249814628,0.256252093,3.148626654,1.45863117,0.245322088,0.71112432,1.394951501,2.502811337,1.910099241,2.236321318,2.254710386,30.80801659,0.866994956,14.49840166,16.47806191,5.444847866,1.686565912,4.648032845,4.056783806,0.831770822,10.22015372,4.734583175,0.796293027,2.308244407,4.527884802,8.123896355,6.200007181,7.258894163,7.318583393
7,238,1,HT,H109R1,ILL6994,0.240207759,3.626499682,4.426723582,1.453526734,0.392061151,1.219328993,1.080330178,0.224259923,2.636877005,1.260076416,0.20935761,0.2779435,1.21257469,2.182688423,1.541006843,1.908737491,1.696386937,25.58858692,0.938730067,14.17233274,17.29960156,5.680371248,1.532171949,4.765128285,4.22192199,0.876406047,10.30489497,4.9243689,0.818167923,1.086201051,4.738732521,8.529929496,6.022242838,7.45933137,6.629467045
7,239,4,GM,G108R2,ILL4900,0.221374192,5.178369257,5.297312116,1.765234628,0.461421263,1.509644005,1.234894969,0.234542121,3.320499188,1.506071064,0.250446482,0.368176889,1.472060512,2.612646274,1.605827782,5.155624778,2.938178737,35.13232426,0.630115418,14.73961478,15.07817154,5.024531298,1.313380975,4.297022861,3.514982271,0.667596369,9.451407666,4.286852908,0.712866249,1.047971908,4.1900459,7.436588183,4.570798591,14.67487531,8.363177783
7,240,1,HT,H93R1,ILL5968,0.241823225,4.037546923,4.814647681,1.548050997,0.410854583,1.334165285,1.139072853,0.233171378,2.9960506,1.350534823,0.227831464,0.251133067,1.330001353,2.415296271,1.480789959,2.976860801,2.68669972,29.47453098,0.820448085,13.69842636,16.33494248,5.252164989,1.393930859,4.526502172,3.864600436,0.791094447,10.16487964,4.58204008,0.772977403,0.852034141,4.512374951,8.194519778,5.023964452,10.09977327,9.115326454
7,241,1,HT,H122R1,ILL9951,0.228912641,3.986912949,4.531737473,1.525953202,0.458783196,1.339951787,1.122240092,0.215088751,2.691027235,1.290569128,0.215293698,1.490168391,1.274487657,2.341380395,1.46406774,2.246536368,2.183843072,28.60695378,0.80019929,13.93686647,15.84138426,5.334203753,1.603747116,4.684007244,3.92296258,0.75187576,9.406898952,4.511382576,0.752592183,5.209112451,4.455167324,8.184654729,5.117873617,7.853112868,7.633958824
7,242,3,GM,G113R1,ILL4781,0.214337199,3.985903463,4.593259193,1.515439285,0.38473214,1.414901408,1.144503211,0.226596329,2.642912836,1.328330453,0.215994995,1.478182996,1.314877963,2.355211181,1.47725921,2.500734553,2.457214098,29.25039051,0.732766966,13.62683846,15.70324058,5.180919839,1.315305995,4.83720519,3.912779252,0.774677962,9.035478808,4.541240065,0.738434569,5.053549611,4.49524926,8.051896538,5.05039141,8.549405697,8.400619803
7,243,3,GM,G69R1,ILL6493,0.240517884,3.570598855,4.266718844,1.406095581,0.429279224,1.178709004,1.032235706,0.199260304,2.456542639,1.202188216,0.205543215,1.402241058,1.202616342,2.241821931,1.476380345,2.23573785,2.58512174,27.33160874,0.879999002,13.06399081,15.61093196,5.144576722,1.570632845,4.312622119,3.776710386,0.729047111,8.987918211,4.398527096,0.752034822,5.130473919,4.400093509,8.202305076,5.401732328,8.180044839,9.458359238
7,244,4,GM,G77R2,ILL7084,0.243731522,7.561759326,5.882071905,1.9039293,0.509973382,1.663870281,1.41755809,0.287335614,4.316747983,1.794969091,0.307601951,1.935262287,1.703281074,3.116055186,1.846522199,3.543551551,3.323089887,41.35731063,0.589331169,18.28397256,14.22256867,4.603610029,1.233091258,4.023158798,3.427587695,0.694763778,10.43769026,4.340149453,0.743766812,4.679371694,4.118452211,7.534472476,4.464802404,8.56813825,8.035072485
7,245,3,GM,G91R1,ILL6126,0.257961983,4.725126254,5.535451719,1.766649902,0.437856352,1.576287679,1.292446302,0.242695747,3.460499775,1.482277957,0.249759113,1.709057054,1.441595473,2.692969845,1.548013951,2.705331649,2.770617851,33.89459861,0.761071066,13.94064674,16.33136826,5.212187117,1.291817487,4.65055715,3.813133523,0.716030745,10.20959066,4.373198144,0.736869954,5.042269637,4.253171692,7.945129772,4.567140532,7.981601082,8.174216438
7,246,2,HT,H137R2,ILL10866,0.245616583,5.661242643,5.295646406,1.761787967,0.447228989,1.569265289,1.241707688,0.238232171,3.446631795,1.484970936,0.258897792,0.541554101,1.489881966,2.645308797,1.53458696,4.650500161,2.617399983,35.13046023,0.699155609,16.11491169,15.07423009,5.014986868,1.273051893,4.46696479,3.534561403,0.678135639,9.810949736,4.227018167,0.736961003,1.541551399,4.240997574,7.529957706,4.368251797,13.23780028,7.450514357
7,247,1,HT,H87R1,ILL5537,0.263777764,3.91422267,4.830579163,1.540442585,0.315790767,1.306681148,1.146928353,0.238787474,2.85453169,1.31903554,0.224622676,0.503781529,1.327074622,2.417243618,1.448238882,2.108408341,2.501318947,28.26146577,0.933347782,13.85003418,17.09245799,5.450681849,1.11738991,4.623543445,4.058276249,0.844922468,10.10043751,4.667258064,0.794801932,1.782573958,4.695703446,8.553143131,5.124429475,7.460364435,8.850634172
7,248,4,GM,G94R2,ILL595,0.310313815,4.386112877,5.462379785,1.737215402,0.335565058,1.466500924,1.275980149,0.255097025,3.297596168,1.455576545,0.253002029,1.718322615,1.501275351,2.776198119,1.560622553,1.684600693,2.990662438,32.46702155,0.955781591,13.50944025,16.82439449,5.350707639,1.033556643,4.516893925,3.930080704,0.785711201,10.15675603,4.483246309,0.779258512,5.292516939,4.624000846,8.550824766,4.806793105,5.188651785,9.211385263
7,249,4,GM,G97R2,ILL6415,0.265470479,4.629854639,5.488923961,1.751742293,0.364560152,1.513324374,1.2753346,0.244114525,3.255098612,1.453432939,0.24781489,1.758414279,1.505809761,2.80140542,1.739062141,2.311967953,2.862100014,33.46843103,0.793196666,13.83349771,16.40030259,5.234013782,1.089265737,4.521647198,3.810559864,0.729387418,9.725877526,4.342698161,0.740443703,5.253948945,4.499194359,8.370292044,5.196126879,6.907906591,8.551640832
7,250,4,GM,G83R2,ILL7727,0.245044849,4.617578332,5.544633607,1.775498633,0.303056636,1.596583526,1.264637313,0.247701861,3.327981704,1.475787161,0.249877245,1.716887773,1.479418966,2.755937853,1.649043395,2.474404829,2.619742375,33.34381606,0.734903433,13.84837993,16.62867141,5.32482134,0.908884081,4.788244762,3.792719198,0.742871963,9.980806331,4.425969596,0.749396064,5.149044039,4.436861586,8.2652143,4.945574892,7.420880756,7.856756319
7,251,3,GM,G12R1,ILL502,0.221451177,4.108599875,4.763078381,1.553529667,0.30138721,1.428745766,1.129556322,0.220777193,2.764100609,1.320246115,0.22171632,1.538247601,1.305770983,2.422299294,1.489515149,2.307721229,2.256015482,29.35275837,0.754447586,13.99732122,16.22702139,5.292619001,1.026776449,4.867500859,3.848211836,0.752151434,9.416834268,4.497860468,0.755350885,5.240555526,4.448546083,8.252373638,5.074532111,7.862025094,7.685872153
7,252,3,GM,G109R1,ILL4956,0.234414774,4.562322978,4.795296487,1.595042624,0.289004697,1.478756322,1.177629342,0.249336487,2.901697314,1.376773302,0.227689881,1.578191852,1.356528852,2.57878079,1.444775827,2.756028505,2.455817348,31.05808738,0.754762427,14.68964564,15.43976752,5.135675627,0.930529602,4.761260099,3.791699494,0.80280696,9.342807489,4.432897896,0.733109796,5.081419962,4.367715356,8.303089493,4.651850609,8.87378695,7.907175087
7,253,4,GM,G31R2,ILL2217,0.278892283,3.851129571,4.804987259,1.544406775,0.445165856,1.266786443,1.145692303,0.246722611,2.883545399,1.327748994,0.22416076,0.686044421,1.317768201,2.371358904,1.402514,2.011702846,2.066920567,27.87554719,1.000490792,13.81544027,17.23728408,5.540363977,1.596976206,4.544436148,4.110026236,0.885086163,10.34435442,4.763131589,0.804148376,2.461097593,4.727326757,8.506950151,5.031341592,7.21672953,7.414816121
7,254,2,HT,H128R2,ILL10661,0.295731621,3.979124485,4.923406059,1.607192481,0.437064434,1.332312606,1.220038718,0.262832359,2.776302104,1.400125456,0.238417852,1.152002692,1.420316378,2.538658071,1.271496708,1.775854818,2.452063863,29.08294071,1.016855978,13.6819881,16.92884536,5.526237863,1.502820634,4.581079402,4.195032168,0.903733779,9.546153301,4.814249942,0.819785916,3.96109425,4.883675253,8.729028116,4.371967474,6.106173499,8.431278968
7,255,2,HT,H80R2,ILL5416,0.224753936,4.398514256,4.626803181,1.512976524,0.409464949,1.345395443,1.120435087,0.23192804,2.715442048,1.321697439,0.218706325,1.51274776,1.313312614,2.391621568,1.431462962,2.757589238,2.296896071,29.82974744,0.753455712,14.74539556,15.51070183,5.072039336,1.372673201,4.510247516,3.75609981,0.777505879,9.103134558,4.430803317,0.733181953,5.071272437,4.402694379,8.0175723,4.798776674,9.244427039,7.700018498
7,256,3,GM,G98R1,ILL71,0.247106736,4.501375258,5.152304636,1.664974647,0.26621089,1.479810117,1.229953697,0.248172801,2.965204713,1.440984651,0.242024313,1.705536689,1.438634215,2.724381938,1.640345574,2.037260574,2.621264489,31.60554594,0.781846124,14.24235882,16.30190045,5.267982557,0.842291699,4.682121675,3.891575546,0.785219156,9.381912652,4.559277836,0.76576533,5.396320925,4.551841053,8.61994899,5.190056129,6.44589585,8.29368521
7,257,3,GM,G95R1,ILL5956,0.261828558,5.19282059,5.431663421,1.710092238,0.256165635,1.494044694,1.295394009,0.269351754,3.547030599,1.474348387,0.249872099,1.687961727,1.458130888,2.794615506,1.662702951,1.770808626,2.670909132,33.22774081,0.787981824,15.62796766,16.34677317,5.146579924,0.770939067,4.496377597,3.898531701,0.810623134,10.67490751,4.437100901,0.751998459,5.079977409,4.388293794,8.41048906,5.003960276,5.32930793,8.03819058
7,258,4,GM,G69R2,ILL6493,0.236578562,3.353670762,4.2008572,1.328650255,0.390412514,1.088828642,1.013583722,0.204500885,2.4271879,1.154405442,0.195000675,1.345120375,1.161663911,2.187362682,1.237320933,1.361637425,2.107656245,24.99443813,0.946524826,13.41766814,16.80716797,5.315783648,1.561997561,4.356283731,4.055237076,0.818185566,9.710912033,4.618649301,0.78017627,5.381678788,4.647689638,8.751397693,4.950385068,5.44776169,8.432500999
7,259,3,GM,G114R1,ILL4875,0.237491775,3.903305908,4.672815976,1.490609602,0.282525894,1.267355474,1.123145318,0.229072066,2.70484838,1.274496253,0.216599433,1.489680293,1.287264657,2.405498752,1.32659535,2.062410949,2.225538729,28.19925481,0.84219167,13.84187609,16.5707073,5.285989336,1.001891348,4.49428711,3.982890064,0.812333757,9.59191439,4.519609691,0.768103393,5.282693827,4.564888915,8.530362835,4.704363144,7.31370727,7.892189861
7,260,3,GM,G97R1,ILL6415,0.282024208,5.494871626,5.853201809,1.840774214,0.369725847,1.525129828,1.351216759,0.276481771,3.493978785,1.550466799,0.268806142,0.660002147,1.606458148,2.92547069,1.603595571,2.274701223,2.222485665,33.59939123,0.83937297,16.35408091,17.42055911,5.478593946,1.100394482,4.53915911,4.021551312,0.822877323,10.39893479,4.614568128,0.800032775,1.964327694,4.781212067,8.706915759,4.772692338,6.770066777,6.614660515
7,261,1,HT,H125R1,ILL10281,0.285561437,6.211121294,5.621010242,1.738190807,0.332544151,1.506071629,1.317769411,0.295674702,4.238421117,1.558995338,0.267116143,0.543859349,1.531654492,2.755354844,1.466268265,2.542305641,2.15647214,34.368391,0.830883928,18.07219108,16.35517427,5.057527444,0.967587197,4.382141803,3.834248193,0.860309992,12.33232337,4.53613129,0.777214572,1.582440531,4.456578988,8.017119113,4.266327932,7.397220431,6.27457986
7,262,1,HT,H85R1,ILL5519,0.273275121,3.822790063,4.83996481,1.522847132,0.287808546,1.272111652,1.137983511,0.234120059,2.853589532,1.297798475,0.227248257,1.042068631,1.354100082,2.442054868,1.149935788,1.527571089,2.349951493,27.63521911,0.988865404,13.83303692,17.51375587,5.510530334,1.041455633,4.60322622,4.117874031,0.847180035,10.32591607,4.696175811,0.822313932,3.770799236,4.899907168,8.83674871,4.161124193,5.527624308,8.503466116
7,263,1,HT,H130R1,ILL10810,0.27530055,4.072723005,5.03246947,1.574651809,0.26998459,1.395918572,1.202490099,0.262501372,3.128473038,1.394285013,0.235813679,1.592702676,1.39009877,2.550086046,1.342172573,1.824119031,2.375804709,29.919595,0.920134614,13.61222638,16.81997858,5.262944933,0.902367128,4.665566402,4.019072113,0.877356034,10.456268,4.660106572,0.788157991,5.323276187,4.646114929,8.523130229,4.485931621,6.096737041,7.940631245
7,264,1,HT,H110R1,ILL7012,0.225153388,3.361721954,4.092858612,1.305236153,0.281346489,1.082875482,0.966368618,0.199698321,2.236844401,1.13002192,0.19566041,1.352290419,1.178920654,2.147303039,1.164353843,1.747707557,2.061514755,24.72987602,0.910450937,13.59376793,16.55025933,5.277972895,1.137678526,4.378814845,3.907696979,0.807518488,9.045109646,4.569460515,0.79119042,5.46824585,4.767191931,8.683031964,4.708288235,7.067190939,8.336130572
7,265,1,HT,H131R1,ILL10825,0.290009531,4.797910334,5.215349863,1.63516228,0.291632625,1.429296813,1.246857107,0.273020463,3.432758256,1.460669559,0.252331804,1.682702214,1.469279998,2.695991395,1.449128087,2.195400778,2.558579082,32.37608019,0.895752448,14.81930581,16.1086513,5.050525791,0.900765699,4.414669116,3.85116759,0.843278314,10.60276054,4.511570117,0.779377252,5.197362387,4.538165181,8.327108715,4.475921972,6.780934459,7.902683299
7,266,2,HT,H126R2,ILL10284,0.278560791,3.947159365,4.977177105,1.544587899,0.274946663,1.378793789,1.173507461,0.259237909,2.905678361,1.3719076,0.232987816,0.661597234,1.357446031,2.422264431,1.47721872,2.059972028,2.090872012,28.41391522,0.980367503,13.89164195,17.5166888,5.436026283,0.967647932,4.852530102,4.130044917,0.912362506,10.22625125,4.828294832,0.819977867,2.328426861,4.777398752,8.524923132,5.198927036,7.249870398,7.358619874
7,267,2,HT,H87R2,ILL5537,0.276726523,3.972867595,5.226516985,1.640106718,0.243652431,1.370059373,1.181899143,0.257447859,3.036759318,1.384814507,0.230075094,0.512860681,1.391095685,2.526218971,1.286925833,2.108056735,1.446366638,28.09245009,0.985056562,14.14211855,18.60470329,5.838247333,0.867323534,4.876966476,4.207177157,0.916430778,10.80987706,4.929489961,0.818992624,1.825617486,4.951848915,8.992519211,4.581038069,7.503997438,5.14859556
7,268,2,HT,H81R2,ILL5418,0.262001945,3.845657773,4.999909025,1.566779441,0.316239798,1.250683316,1.169093898,0.242408333,2.759202601,1.337183847,0.230426684,0.648382727,1.38611469,2.494205795,1.205875028,1.673027158,2.11402693,27.50121899,0.952692116,13.98359023,18.18068147,5.69712725,1.14991193,4.547737744,4.251062102,0.881445776,10.03301927,4.862271187,0.837878074,2.357650864,5.040193639,9.069437235,4.384805737,6.083465459,7.687029913
7,269,2,HT,H116R2,ILL7981,0.283465165,4.130118829,5.072196746,1.612404575,0.184937657,1.423933852,1.232092471,0.271651024,2.725072267,1.419161937,0.238637408,0.657314911,1.390465687,2.492540559,1.301813115,2.507901982,2.013803314,28.9575115,0.978900293,14.26268562,17.51599666,5.568173823,0.638651761,4.9173212,4.254828565,0.938102102,9.410588569,4.900842177,0.824095012,2.269928861,4.801744401,8.607578587,4.495597334,8.660626733,6.954338304
7,270,3,GM,G42R1,ILL4738,0.242448683,3.975581785,4.799996438,1.521694159,0.316916585,1.300893905,1.139896697,0.23949771,2.678603646,1.311373842,0.223345339,0.543366126,1.307859626,2.398195657,1.247902515,2.256421288,2.021469691,27.52546369,0.880815981,14.44328724,17.43838539,5.528314349,1.151357843,4.726147103,4.141244303,0.870095097,9.731366112,4.764220711,0.811413539,1.974048946,4.751453565,8.712643986,4.533629402,8.197577753,7.343998683
7,271,3,GM,G128R1,ILL550,0.253023799,4.103381277,5.118127758,1.63394691,0.146098555,1.437785152,1.160318423,0.239801736,3.026949297,1.361723326,0.225641708,0.510750315,1.355882818,2.516369801,1.056104268,3.399542266,1.947929761,29.49337717,0.857900394,13.91289052,17.35348152,5.54004684,0.495360549,4.874942411,3.934166021,0.813069777,10.26314918,4.617047814,0.765058904,1.731745782,4.597245036,8.531982575,3.580818371,11.52645981,6.604634491
7,272,7,Control,STD7,Control,0.216797441,3.116351982,4.209396941,1.30136575,0.17645334,1.162380404,0.974085148,0.21554414,2.078911679,1.152451864,0.184440576,1.00462666,1.070481023,1.947836092,1.252394129,2.07560501,1.706804894,23.84592707,0.909159205,13.06869711,17.65247762,5.457392141,0.739972656,4.874544825,4.084912048,0.903903377,8.718099626,4.832908616,0.773467836,4.212990575,4.489156659,8.168422582,5.252025326,8.704232818,7.157636978
8,273,1,HT,H70R1,ILL4886,0.230782934,3.430708629,4.171322732,1.335943025,0.631125736,1.129778247,1.01737796,0.206086133,2.356150321,1.152240854,0.191069485,0.549964262,1.146104355,2.092448065,1.109149266,4.414195216,2.912396402,28.07684362,0.82196894,12.21899682,14.85680794,4.758166705,2.247851448,4.023879116,3.623548194,0.734007482,8.391792015,4.103883148,0.680523379,1.958782367,4.082027063,7.452575842,3.950405825,15.72183567,10.37294805
8,274,1,HT,MerritR1,Merrit,0.18913832,3.02497575,3.812690169,1.271197657,0.277868341,1.05789096,0.939010301,0.187765315,2.006974365,1.090487608,0.18902115,1.230448741,1.074890216,1.901592292,1.048405261,3.937459043,2.445933738,25.68574923,0.736355083,11.77686399,14.84360116,4.949038651,1.081799634,4.118591016,3.655763718,0.731009687,7.813571437,4.245496592,0.735898916,4.790394589,4.184772679,7.403296961,4.081661203,15.32935251,9.522532189
8,275,3,GM,G105R1,ILL4409,0.175857247,3.972789629,4.51821347,1.445352064,0.656557258,1.289935756,1.092671369,0.210879733,2.622986337,1.267087119,0.219682949,1.398918658,1.227597374,2.231410822,1.432859815,5.203919549,3.175771631,32.14249078,0.547117671,12.35993083,14.05682435,4.496702119,2.042645862,4.013179205,3.399460784,0.656077758,8.16049495,3.942093746,0.683465854,4.352240987,3.819235362,6.942246129,4.457836901,16.19015646,9.880291023
8,276,2,HT,H31R2,ILL890,0.188231436,4.167463474,4.478197713,1.401029213,0.584393447,1.265718152,1.033962186,0.202857081,2.940961475,1.22886854,0.213057673,1.314893698,1.161215398,2.183035716,1.523323976,5.162469494,3.003037777,32.05271645,0.587255799,13.00190416,13.9713516,4.371015528,1.823225959,3.94886391,3.225817655,0.632885769,9.175389174,3.833898266,0.664710192,4.102284747,3.622829908,6.81076663,4.752558113,16.10618402,9.369058569
8,277,1,HT,H83R1,ILL5505,0.191630357,3.75728318,4.350926992,1.411549527,0.584688792,1.202719185,1.027746299,0.202448492,2.413528404,1.198684108,0.207835851,1.350249152,1.1721926,2.155685319,1.296884477,5.047246876,2.85026397,30.42156358,0.629916199,12.35072343,14.30211495,4.639963765,1.921955098,3.953508773,3.378348047,0.665476945,7.933610636,3.940244902,0.683185959,4.438460727,3.853163552,7.086043797,4.263043461,16.5910173,9.369222468
8,278,3,GM,G100R1,ILL1706,0.231245789,3.819991239,4.68401903,1.503004545,0.681799977,1.279984871,1.088598218,0.213358827,2.826306617,1.268512728,0.219956649,1.42009122,1.227588151,2.275121822,1.337812787,2.943354851,2.870470959,29.89121828,0.773624503,12.77964385,15.67021788,5.028247865,2.2809374,4.282143535,3.641866343,0.713784313,9.455307544,4.243763891,0.73585709,4.750864306,4.106852185,7.611338557,4.475604756,9.846888218,9.603057768
8,279,2,HT,H2R2,ILL82,0.234032911,3.993699798,4.471988848,1.466480215,0.644568339,1.233934536,1.05582048,0.218391024,2.536922701,1.229749533,0.210833826,1.396461011,1.20982961,2.217353351,1.298166839,5.151536455,2.969426584,31.53919606,0.74203829,12.66265567,14.17914661,4.649707025,2.043705673,3.91238424,3.347645507,0.692443218,8.043713911,3.899115027,0.668481928,4.427700086,3.835955766,7.030468839,4.116042896,16.33375957,9.415035749
8,280,3,GM,G123R1,ILL5418,0.21057022,3.425153416,4.259922446,1.377511594,0.639617794,1.123672958,1.029478482,0.194966361,2.411809557,1.163201989,0.202780857,1.362771058,1.187146901,2.176023171,1.035074241,4.000470563,2.879375127,28.67954674,0.734217392,11.94284361,14.85352082,4.80311494,2.230222813,3.918028999,3.589591187,0.679809771,8.40951072,4.05585904,0.707057398,4.751717559,4.13935029,7.587369463,3.60910251,13.94886258,10.0398209
8,281,1,HT,H34R1,ILL950,0.22529946,3.83843734,4.153317776,1.355969364,0.630649618,1.161600087,1.019842261,0.20989591,2.383334977,1.171225191,0.20003006,1.318250033,1.157086333,2.177448389,1.352928064,3.783004502,2.647792044,28.78611141,0.782667227,13.33433782,14.42820017,4.710498562,2.190812121,4.03527962,3.542827465,0.729156874,8.27946138,4.068716244,0.694883922,4.579465473,4.019599301,7.56423248,4.699933398,13.14176982,9.19815812
8,282,1,HT,H112R1,ILL7650,0.144732967,3.528151504,3.958978044,1.306403246,0.586780805,1.191137426,0.99433288,0.204814558,2.274895715,1.151169007,0.192707144,1.233316779,1.088914566,1.995218991,1.1780428,2.094715172,1.597593175,24.72190478,0.585444238,14.27135787,16.0140494,5.28439559,2.373525868,4.818145837,4.022072283,0.828474019,9.201943521,4.656473752,0.77949958,4.988761141,4.404654802,8.070652358,4.765178131,8.473113988,6.462257618
8,283,1,HT,H2R1,ILL82,0.147917884,4.291111618,4.559542562,1.491419223,0.637402463,1.333442859,1.073050458,0.21917527,2.609223046,1.269251047,0.215482883,1.414127312,1.229232841,2.27972304,1.397936052,2.387653783,1.753601326,28.30929367,0.522506445,15.15796073,16.10616858,5.268302489,2.251566113,4.71026538,3.790452954,0.774216667,9.216842627,4.483513654,0.761173647,4.995275858,4.342152989,8.052913883,4.938081707,8.434169397,6.194436875
8,284,3,GM,G41R1,ILL4671,0.188718493,4.0572493,4.93231392,1.535649499,0.672610014,1.356954607,1.124667577,0.204791779,2.776514438,1.306474398,0.22167579,1.457287873,1.276837964,2.286310682,1.402556913,2.212703548,2.00568013,29.01899693,0.650327417,13.98135611,16.99684497,5.29187657,2.317826546,4.676090667,3.875625267,0.705716257,9.567920094,4.502134934,0.763898871,5.021840957,4.400007234,7.878668887,4.833237057,7.625017342,6.911610815
8,285,1,HT,H18R1,ILL550,0.218870814,3.529177806,4.12841453,1.305638968,0.599694155,1.11676489,0.9995884,0.205025581,2.307157063,1.160685157,0.193975097,1.249308156,1.100580872,2.033509726,1.281515153,3.153319791,2.600907133,27.18413329,0.805141778,12.98249154,15.18685362,4.80294499,2.206044786,4.108149699,3.677102335,0.754210476,8.487145933,4.269715516,0.713559983,4.595725538,4.048614904,7.480502336,4.714202727,11.59985407,9.567739773
8,286,2,HT,H138R2,ILL10947,0.202003814,3.69457902,4.283803438,1.399212214,0.634980159,1.23541229,1.023679614,0.196444662,2.487260691,1.190340529,0.202332704,1.321296271,1.143207177,2.07486839,1.301807509,5.169049855,2.608446018,30.16872436,0.66958023,12.24638794,14.19948483,4.637956175,2.104763037,4.095010036,3.393181634,0.651153359,8.244500701,3.945611074,0.670670399,4.379688897,3.789378575,6.87754764,4.315089673,17.13380319,8.646192618
8,287,1,HT,H135R1,ILL10864,0.243186557,4.047501458,4.636901927,1.500615915,0.671464704,1.269039312,1.066555623,0.206539986,2.821525792,1.266297691,0.221750082,1.445898646,1.264826075,2.305921284,1.247624212,3.782370357,3.313579515,31.31159914,0.77666604,12.92652426,14.80889528,4.792524037,2.144459953,4.052936762,3.406263661,0.659627715,9.011120064,4.044180834,0.70820427,4.61777324,4.039480927,7.364431545,3.984543257,12.07977383,10.58259433
8,288,3,GM,G112R1,ILL623,0.250180775,3.859181842,4.230889407,1.365431697,0.63402918,1.134695788,1.00743445,0.190709396,2.508798081,1.188643685,0.204455776,1.326448816,1.178014386,2.163247023,1.259882585,2.651076764,2.58998382,27.74310347,0.901776455,13.91041866,15.25023836,4.921697742,2.285357803,4.090010295,3.631296877,0.687411905,9.042961194,4.284465457,0.736960723,4.78118397,4.246152155,7.797422611,4.54124603,9.555804623,9.335595142
